Product,ProductId,Brand,Quantity,Unit,Barcode,Category,Price,UnitPrice,SpecialPrice,BestPrice30,AnchorPrice
SIR POLUTV DIMSI BLOK 3kg DUKAT,02053912,PRESIDENT,1.00 kg,kg,3850355007400,HRANA,13.19,13.19,,,13.19
SIR SVJ ZAGREB PRESIDENT 375g,02398982,PRESIDENT,0.38 kg,ko,3850355002498,HRANA,,6.37,2.39,2.99,2.39
SIR MEKI BRIE 200g DUKAT,02103071,PRESIDENT,0.20 kg,ko,3228020232028,HRANA,4.39,21.95,,,4.39
SIR POLUTVRDI GOUDA 150g DUKAT,90573855,PRESIDENT,0.15 kg,ko,3850355007080,HRANA,3.19,21.27,,,3.19
KAJMAK PRESIDENT 100G DUKAT,90153021,PRESIDENT,0.10 kg,ko,8606002112684,HRANA,2.59,25.9,,,2.59
SIR POLUTVRDI PODRAVEC 150g DUKAT,90141691,PRESIDENT,0.15 kg,ko,3850355007066,HRANA,3.19,21.27,,,3.19
SIR POLUTV RIB PIZZ MARGAR 200g PRESID,90598965,PRESIDENT,0.20 kg,ko,3850355007769,HRANA,3.49,17.45,,,3.49
SIR SVJEZI ZAGREBAČKI MAXI 750g,90055252,PRESIDENT,0.75 kg,ko,3850355003679,HRANA,5.29,7.04,,,5.29
SIR POLU CHEDDAR MILD 200g,90354121,PRESIDENT,0.20 kg,ko,5017838821610,HRANA,4.29,21.45,,,4.29
SIR POLUTVRDI TRAPIST 500g DUKAT,90031746,PRESIDENT,0.50 kg,ko,3850355007165,HRANA,7.55,15.1,,,7.55
SIR PRESIDENT CHEDDAR CCA 2.7kg,90363314,PRESIDENT,1.00 kg,kg,3850355006236,HRANA,13.99,13.99,,,13.99
SIRNI NAMAZ LABNE 200 g PRESIDENT,90794881,PRESIDENT,0.20 kg,ko,8692971430942,HRANA,2.29,11.45,,,1.99
SIR POLUTV DOM DIMLJ 300g PRESIDENT,90573740,PRESIDENT,0.30 kg,ko,3850355007226,HRANA,5.99,19.97,,,5.49
SIR CHEDDAR NAR 100G PRESIDENT,90392126,PRESIDENT,0.10 kg,ko,8595021607441,HRANA,2.39,23.9,,,2.29
SIR POLUTV GOUDA 48% 250g DUKAT,02055420,PRESIDENT,0.25 kg,ko,3850355007301,HRANA,3.69,14.76,,,3.59
SIR POLUTVRDI PODRAVEC PRESIDENT,90573768,PRESIDENT,1.00 kg,kg,3850355007448,HRANA,,8.99,8.99,8.99,12.49
SIR ZRNATI SA VLASCEM 200G PRESIDENT,90281708,PRESIDENT,0.20 kg,ko,3850355005307,HRANA,2.49,12.45,,,2.29
SIR MEKI PUNOMASNI SALAKIS 150g DUK,90229097,PRESIDENT,0.15 kg,ko,3850355005062,HRANA,3.49,23.27,,,3.39
SIR TOPLJ LISTIĆI GOUDA 150g DUKAT,90573707,PRESIDENT,0.15 kg,ko,3228022210048,HRANA,1.99,13.27,,,1.79
KAJMAK PRESIDENT 250g DUKAT,90083678,PRESIDENT,0.25 kg,ko,8606002110895,HRANA,4.49,17.96,,,3.99
SIR POLUTV DIMSI 400g DUKAT,02055422,PRESIDENT,0.40 kg,ko,3850355007288,HRANA,,10.48,4.19,4.19,5.19
SIR TVRDI RIBANAC VINTAGE 40g,90706019,PRESIDENT,0.04 kg,ko,3850355007851,HRANA,,32.25,1.29,1.29,1.59
PRESIDENT ZRNATI SIR BEZ LAKTOZE 200g DUKAT,90311830,PRESIDENT,0.20 kg,ko,3850355005673,HRANA,2.49,12.45,,,2.29
SIR TOPLJ LIST CHEDDAR 150G DUKAT,90253519,PRESIDENT,0.15 kg,ko,3228022210055,HRANA,1.99,13.27,,,1.79
SIR POLUTV PODRAVEC 400g DUKAT,02053837,PRESIDENT,0.40 kg,ko,3850355007363,HRANA,,10.48,4.19,4.19,5.19
SIR POLUTV TILZIT 400g DUKAT,90573709,PRESIDENT,0.40 kg,ko,3850355007387,HRANA,,10.48,4.19,4.19,5.19
SIR POLUTV PRESIDENT ZA PIZZU 350g,90573994,PRESIDENT,0.35 kg,ko,3850355001811,HRANA,4.99,14.26,,,4.89
SIR POLUTV DOMAĆI 300g PRESIDENT,90573737,PRESIDENT,0.30 kg,ko,3850355007202,HRANA,5.99,19.97,,,5.49
SIR EMMENTALER NAR 100G PRESIDENT,90392127,PRESIDENT,0.10 kg,ko,8595021607458,HRANA,2.39,23.9,,,2.29
SIR SVJEZI ZRNATI PRESIDENT 200g,02398927,PRESIDENT,0.20 kg,ko,3850355000814,HRANA,2.49,12.45,,,2.29
SIR TOPLJ TROK CLASS PICOK 140g DUKA,02103182,PRESIDENT,0.14 kg,ko,3850355007660,HRANA,2.29,16.36,,,1.99
SIR MEKI PUNOMASNI SALAKIS 250g DUK,02103166,PRESIDENT,0.25 kg,ko,3850355001637,HRANA,4.99,19.96,,,4.79
SIR POLUTV PODRAVEC 45% 250g DUKAT,02055423,PRESIDENT,0.25 kg,ko,3850355007349,HRANA,3.69,14.76,,,3.59
SIR TVRDI RIBANAC 40g DUKAT,02050951,PRESIDENT,0.04 kg,ko,3850355007608,HRANA,,32.25,1.29,1.29,1.49
SIR TOPLJ TROK DIMSI PICOK 140g DUKA,02103183,PRESIDENT,0.14 kg,ko,3850355007684,HRANA,2.29,16.36,,,1.99
SIR POLUTV GOUDA 48% 400g DUKAT,02055421,PRESIDENT,0.40 kg,ko,3850355007325,HRANA,,10.48,4.19,4.19,5.19
OM LENOR FRESH WIND 462ml,90703448,LENOR,0.46 l,ko,8006540863183,SREDSTVA ZA ČIŠĆENJE,3,6.49,,,3
OM LENOR FLORAL BOUQUET 925ml,90703531,LENOR,0.93 l,ko,8006540889749,SREDSTVA ZA ČIŠĆENJE,3,3.24,,,3
OM LENOR SPRING AWAKE 1.491 L,90886227,LENOR,1.49 l,ko,8700216724074,SREDSTVA ZA ČIŠĆENJE,7.39,4.96,,,7.39
OM LENOR PT GOLD ORCHID 1.239 L,90886180,LENOR,1.24 l,ko,8700216724081,SREDSTVA ZA ČIŠĆENJE,7.39,5.96,,,7.39
OM LENOR NORTHERN SOLSTICE 770ml,90731340,LENOR,0.77 l,ko,8700216162555,SREDSTVA ZA ČIŠĆENJE,5,6.49,,,5
OM LENOR DIAMOND 700ml,90703535,LENOR,0.70 l,ko,8006540909430,SREDSTVA ZA ČIŠĆENJE,2,2.86,,,2
PERLICE LENOR FRESH 195 g,90904710,LENOR,0.20 kg,ko,8700216708661,SREDSTVA ZA ČIŠĆENJE,7.39,37.9,,,7.39
OM LENOR SUMMER BREEZE 1.491 L,90886230,LENOR,1.49 l,ko,8700216724029,SREDSTVA ZA ČIŠĆENJE,7.39,4.96,,,7.39
"LENOR MIRISNE PERLICE SPR AWAKE 210 g ",90826004,LENOR,0.21 kg,ko,8001841182193,SREDSTVA ZA ČIŠĆENJE,4,19.05,,,4
OM LENOR FA NORTHERN SOLSTICE 700 ml,90886131,LENOR,0.70 l,ko,8700216723015,SREDSTVA ZA ČIŠĆENJE,7.39,10.56,,,7.39
PERLICE LENOR GOLDEN ORCHID 195 g,90886322,LENOR,0.20 kg,ko,8700216708517,SREDSTVA ZA ČIŠĆENJE,7.39,37.9,,,7.39
OM LENOR SUMMER BREEZE 850ml,90703514,LENOR,0.85 l,ko,8006540890011,SREDSTVA ZA ČIŠĆENJE,2,2.35,,,2
OM LENOR ORCHID 700ml,90703520,LENOR,0.70 l,ko,8006540901823,SREDSTVA ZA ČIŠĆENJE,2,2.86,,,2
OM LENOR PT LOTUS DIAMOND 1.239 L,90886184,LENOR,1.24 l,ko,8700216723756,SREDSTVA ZA ČIŠĆENJE,7.39,5.96,,,7.39
LENOR MIRISNE PERLICE GOLD ORCHID 210g,90382262,LENOR,0.21 ko,ko,8001841182285,SREDSTVA ZA ČIŠĆENJE,4,19.05,,,4
OM LENOR SPRING AWAK 850ml,90703528,LENOR,0.85 l,ko,8006540890066,SREDSTVA ZA ČIŠĆENJE,2,2.35,,,2
OM LENOR FA FRESH WIND 504 ml,90886147,LENOR,0.50 l,ko,8700216722827,SREDSTVA ZA ČIŠĆENJE,6.39,12.68,,,6.39
OM LENOR COTTON FRESH 987 ml,90886197,LENOR,1.00 l,ko,8700216724524,SREDSTVA ZA ČIŠĆENJE,6.39,6.39,,,6.39
OM LENOR PT GOLD ORCHID 987 ml,90886174,LENOR,0.99 l,ko,8700216724296,SREDSTVA ZA ČIŠĆENJE,6.39,6.47,,,6.39
OM LENOR PT FLORAL BOUQUET 987 ml,90886165,LENOR,1.00 l,ko,8700216723879,SREDSTVA ZA ČIŠĆENJE,6.39,6.39,,,6.39
OM LENOR CHERRY BLOSSOM 925 ml,90785277,LENOR,0.93 l,ko,8700216326605,SREDSTVA ZA ČIŠĆENJE,3,3.24,,,4
OM LENOR SPRING AWAKE 1.239 L,90886217,LENOR,1.25 l,ko,8700216724012,SREDSTVA ZA ČIŠĆENJE,6.39,5.11,,,6.39
OM LENOR COTTON FRESH 925ml,90703443,LENOR,0.93 l,ko,8006540890271,SREDSTVA ZA ČIŠĆENJE,2,2.16,,,3
KRPA VLAŽNA SUPER STRONG FINO 2/1,90869871,FINO,2.00 ko,ko,5201314913115,PROIZVODI ZA KUĆANSTVO,1.69,0.85,,,1.69
VREĆICE ZA LED KOCKICE FINO 240/1,90364682,FINO,240.39 ko,ko,5201314981022,PROIZVODI ZA KUĆANSTVO,1.25,0.01,,,1.25
KRPA UNIV MIKROVL FINO 4/1,90869869,FINO,4.00 ko,ko,5201314181293,PROIZVODI ZA KUĆANSTVO,6.29,1.57,,,6.29
"VREĆICE SA ZATVARAČEM FINO 3L 12/1  ",90603252,FINO,1.00 ko,ko,5201314185710,PROIZVODI ZA KUĆANSTVO,2.52,2.52,,,2.52
VREĆICE SA ZATVARAČEM MIX FINO 25/1,90869867,FINO,25.00 ko,ko,5201314185727,PROIZVODI ZA KUĆANSTVO,2.99,0.12,,,2.99
VREĆICE ZA NAMIRNICE FINO 3L 50/1,90732203,FINO,50.00 ko,ko,5201314909040,PROIZVODI ZA KUĆANSTVO,1.26,0.03,,,1.26
VREĆICE ZA NAMIRNICE ROLA FINO 3L 250/1,90364675,FINO,250.00 ko,ko,5900536269900,PROIZVODI ZA KUĆANSTVO,4.29,0.02,,,4.29
PAPIR ZA PEČENJE LISTOVI FINO 16+4,90879945,FINO,1.00 ko,ko,5900536358406,PROIZVODI ZA KUĆANSTVO,1.89,1.89,,,1.89
MARAMICE VL FINO NAOČALE EKRAN 30+2,90407602,FINO,1.00 ko,ko,5201314113997,TOALETNE POTREPŠTINE,1.99,1.99,,,1.99
VREĆA SMEĆE FINO GRE LIF 60L 18/1,90732207,FINO,18.00 ko,ko,5900536335971,PROIZVODI ZA KUĆANSTVO,3.29,0.18,,,3.29
SPUŽVA KUHINJSKA PROFILNA PREM FINO 2+1,90570358,FINO,1.00 ko,ko,8606013476607,PROIZVODI ZA KUĆANSTVO,1.99,1.99,,,1.99
VREĆA SMEĆE FINO POWER LD 90L 10/1,90570138,FINO,10.00 ko,ko,5201314932031,PROIZVODI ZA KUĆANSTVO,3.35,0.34,,,3.35
ALU FOLIJA FINO 10M,90388278,FINO,10.00 m,ko,5900536352046,PROIZVODI ZA KUĆANSTVO,2.65,0.27,,,2.65
PAPIR ZA PEČEN LIST 30/1 42x38 FINO,90706373,FINO,30.00 ko,ko,5201314172550,PROIZVODI ZA KUĆANSTVO,3.29,0.11,,,3.29
VREĆA SMEĆE TITAN FLEX 60 l 10/1 FINO,90673141,FINO,10.00 ko,ko,5201314154327,PROIZVODI ZA KUĆANSTVO,2.89,0.29,,,2.89
VREĆE SMEĆE FINO TITAN FLEX 35L 15/1,90673134,FINO,14.93 ko,ko,5201314154303,PROIZVODI ZA KUĆANSTVO,2.89,0.19,,,2.92
VREĆA SMEĆE FINO GRE LIF 35L 22/1,90732205,FINO,22.00 ko,ko,5900536335964,PROIZVODI ZA KUĆANSTVO,2.79,0.13,,,2.79
RUKAVICE JEDNOKRATNE FINO L 10/1,90570132,FINO,10.00 ko,ko,8606013471442,PROIZVODI ZA KUĆANSTVO,2.29,0.23,,,2.29
SPUŽVE KUHINJA U BOJI FINO 10/1,90603248,FINO,1.00 ko,ko,5201314091158,PROIZVODI ZA KUĆANSTVO,1.39,1.39,,,1.39
SPUŽVA KUHINJSKA FINO 5+1,90364670,FINO,6.00 ko,ko,5900536279121,PROIZVODI ZA KUĆANSTVO,1.89,0.31,,,1.89
PAPIR ZA PEČENJE LISTOVI FINO 16/1,90570344,FINO,16.00 ko,ko,5201314094838,PROIZVODI ZA KUĆANSTVO,2.39,0.15,,,2.39
ALU FOLIJA FINO 20m,90570342,FINO,20.00 m,ko,5900536352053,PROIZVODI ZA KUĆANSTVO,4.39,0.22,,,4.39
VREĆICE ZA PEČENJE FINO 5/1,90364665,FINO,5.00 ko,ko,5201314961109,PROIZVODI ZA KUĆANSTVO,1.72,0.34,,,1.72
FOLIJA PRIJANJAJUĆA FINO 30m,90364654,FINO,30.00 m,ko,5201314951117,PROIZVODI ZA KUĆANSTVO,2.09,0.07,,,2.09
VREĆA SMEĆE POWER FINO 160L 10/1,90706380,FINO,10.00 ko,ko,5201314932048,PROIZVODI ZA KUĆANSTVO,4.89,0.49,,,4.89
"VREĆA ZA SMEĆE FINO HD 10L 50/1 ",90603250,FINO,50.00 ko,ko,5201314413943,PROIZVODI ZA KUĆANSTVO,1.49,0.03,,,1.49
KREKER SIR RAJČ BOSILJ 130 g DANVITA,90675282,DANVITA,1.00 ko,ko,4771218201935,HRANA,2.29,2.29,,,2.29
KOBASICA KRANJSKA IVANEČKA 400g IMISIMO,90498760,IMISIMO,0.40 kg,ko,3859893866029,HRANA,4.79,11.98,,,4.79
JEGER IVANEČKI PIKANT 300g IMISIMO,90498762,IMISIMO,0.30 kg,ko,3859893866012,HRANA,3.69,12.3,,,3.69
JEGER IVANEČKI CHILI MILI 300g,90703594,IMISIMO,0.30 kg,ko,3859893866432,HRANA,3.69,12.3,,,3.69
HRENOVKE FRANK IVANEČKI 275g IMISIMO,90498761,IMISIMO,0.28 kg,ko,3859893866036,HRANA,3.29,11.96,,,3.29
SLANINA DIM MES CCA 350g,90407984,DRNIŠKA TRADICIJA,1.00 kg,kg,,HRANA,16.99,16.99,,,16.99
RAJČICA PASIRANA 1L BAŠ TO,90795193,BAŠ TO,1.00 l,ko,3858894140886,HRANA,0.99,0.99,,,1.29
ČAJ S KONOPLJOM 25g BIO CANNONA,90408559,CANNONA,0.03 kg,ko,3859893683060,HRANA,4.64,185.6,,,4.64
ČAJ KONOPLJA MENTA 25g BIO CANNONA,90485722,CANNONA,0.03 kg,ko,3859893683145,HRANA,3.98,159.2,,,3.98
SIRUP ZA KAVU VANILIJA 0.25l MONIN,90804732,MONIN,0.25 l,ko,3052910013776,HRANA,7.99,31.96,,,7.99
SIRUP ZA KAVU LJEŠNJAK 0.25l MONIN,90804729,MONIN,0.25 l,ko,3052910013745,HRANA,7.99,31.96,,,7.99
SIRUP ZA KAVU KARAMELA 0.25l MONIN,90804720,MONIN,0.25 l,ko,3052910013677,HRANA,6.99,27.96,,,6.99
NJOKI KRUMPIROVI 500g NICHI,90409661,NICHI,0.50 kg,ko,3859890997016,HRANA,2.69,5.38,,,2.69
FILE PILEĆI 6X2 NATUR,90409794,WING FOODS,1.00 kg,kg,7898563210508,HRANA,5.31,5.31,,,5.31
SIRUP MALINA 470ml KAPRONCA,90410439,KAPRONCA,0.47 l,ko,3859892896201,PIĆE,6.89,14.66,,,6.89
SIRUP MENTA 470ml KAPRONCA,90410441,KAPRONCA,0.47 l,ko,3859892896218,PIĆE,6.29,13.38,,,6.29
SIRUP BAZGA 470ml KAPRONCA,90410436,KAPRONCA,0.47 l,ko,3859892896195,PIĆE,6.29,13.38,,,6.29
ŠKARPUNADA I,90914760,BOSNIĆ,1.00 kg,kg,,HRANA,5.99,5.99,,,5.99
ŠKARPUNADA II,90914761,BOSNIĆ,1.00 kg,kg,,HRANA,3.49,3.49,,,3.49
ŠKARPUNADA EX,90914759,BOSNIĆ,1.00 kg,kg,,HRANA,9.99,9.99,,,9.99
SLAD KINDER ČOKOLADA 4x55ml,90707139,KINDER,0.15 l,ko,8000500406427,HRANA,5.99,39.41,,,5.99
SIR MEKI MLADI KOZJI 250 g GABRIEL,90775870,GABRIEL,0.25 kg,ko,3859892805012,HRANA,5.49,21.96,,,5.49
PITA MIX 480g VOPEX,90385837,PEKARNA JURE,0.48 kg,ko,3830056442700,HRANA,4.25,8.85,,,4.25
DUNAVSKI VALOVI 450g VOPEX,90573888,PEKARNA JURE,0.45 kg,ko,3830056443004,HRANA,3.32,7.38,,,3.32
VANILIN KIFILICE 400g VOPEX,90342157,PEKARNA JURE,0.40 kg,ko,3830056440348,HRANA,2.89,7.23,,,2.89
KOLAČ LINCER 400g VOPEX,90342163,PEKARNA JURE,0.40 kg,ko,3830042310945,HRANA,2.99,7.48,,,2.99
NAPITAK ZOB BG 1L FREE ZONE,90702831,FREE ZONE,1.00 l,ko,3850334043023,HRANA,1.85,1.85,,,1.85
TJESTENINA LASAGNE 250 g FREE ZONE,90825449,FREE ZONE,0.25 kg,ko,3838900841570,HRANA,2.49,9.96,,,2.49
JOGURT BEZ LAKT NAT 180g FREE ZONE,90770072,FREE ZONE,0.18 kg,ko,3838900830215,HRANA,0.45,2.5,,,0.45
MLIJEKO UHT BEZ LAKT 1.5% 1L FREE Z,90770092,FREE ZONE,1.00 l,ko,3850334111111,HRANA,1.39,1.39,,,1.39
KIS VRH BEZ LAKT 18% 180g FREE ZONE,90770070,FREE ZONE,0.18 kg,ko,3850334101464,HRANA,0.69,3.83,,,0.69
JOGURT BEZ LAKT JAG 160g FREE ZONE,90770071,FREE ZONE,0.16 kg,ko,3850334101488,HRANA,0.55,3.44,,,0.55
MASLAC BEZ LAKTOZE 200 g FREE ZONE,90770094,FREE ZONE,0.20 kg,ko,3850334111098,HRANA,2.79,13.95,,,2.79
SIR POLUT GAUDA BEZ LAK 300g FREE Z,90770073,FREE ZONE,0.30 kg,ko,3838900832028,HRANA,3.99,13.3,,,3.99
TJESTENINA SPIRALE BG 500 g FREE ZONE,90825447,FREE ZONE,0.50 kg,ko,3838900841563,HRANA,2.49,4.98,,,2.49
ČIPS DORITOS TACO PIKANTNI 90g,90754987,DORITOS,0.09 kg,ko,8606017379416,HRANA,1.99,22.11,,,1.99
ČIPS DORITOS SWEET CHILLI 90 g,90770009,DORITOS,0.09 kg,ko,8606017379409,HRANA,1.99,22.11,,,1.99
ČIPS DORITOS NACHO SIR 90g,90754984,DORITOS,0.09 kg,ko,8606017379393,HRANA,1.99,22.11,,,1.99
ČIPS DORITOS LJUTA PAPRIKA 90g,90754989,DORITOS,0.09 kg,ko,8606017379423,HRANA,1.99,22.11,,,1.99
BOMBONIJERA FINESSE ŠKOLJKICE 250g,90825379,FINESSE,0.25 kg,ko,3838900830499,HRANA,3.69,14.76,,,3.69
NAMAZ FINESSE LJEŠNJAK 750 g,90749836,FINESSE,0.75 kg,ko,3838900834633,HRANA,4.19,5.59,,,4.19
PUDING PREMIUM ČOK/VAN 500 g FINESSE,90809843,FINESSE,0.50 kg,ko,3838900836798,HRANA,1.99,3.98,,,1.99
ČOKOLADA FINESSE MLIJEČNA 220g,90648591,FINESSE,0.22 kg,ko,3838900807620,HRANA,3.39,15.41,,,3.39
ČOKOLADA FINESSE TAMNA 72% 100g,90356897,FINESSE,0.10 kg,ko,3850334152114,HRANA,1.79,17.9,,,1.79
ČOKOLADA FINESSE MLIJ RIŽA 200g,90731115,FINESSE,0.20 kg,ko,3850334071118,HRANA,3.49,17.45,,,3.49
ČOKOLADA FINESSE CIJEL LJEŠ 100g,90335282,FINESSE,0.10 kg,ko,3850334343000,HRANA,1.49,14.9,,,1.49
ČOKOLADA FINESSE LJEŠ I GROŽĐ 80g,90335286,FINESSE,0.08 kg,ko,3850334343062,HRANA,1.15,14.38,,,1.15
ČOKOLADA FINESSE NOISETTE 220g,90648594,FINESSE,0.22 kg,ko,3838900807651,HRANA,3.39,15.41,,,3.39
ČOKOLADA FINESSE S KEKSOM 220g,90648603,FINESSE,0.22 kg,ko,3838900807637,HRANA,3.39,15.41,,,3.39
ČOKOLADA FINESSE JAGODA&CHEESC 270 g,90854970,FINESSE,0.27 kg,ko,8605028614523,HRANA,3.89,14.41,,,3.69
DESERT FINESSE TRUFFLES KAKAO 200g,90825383,FINESSE,0.22 kg,ko,3838900830512,HRANA,2.79,12.68,,,2.79
PRALINE FINESSE ORIGINAL 350g,90341275,FINESSE,0.35 kg,ko,3850334132857,HRANA,3.69,10.54,,,3.69
ČOKOLADNE BANANE FINESSE MINI 150g,90410146,FINESSE,0.15 kg,ko,3850334196170,HRANA,1.79,11.93,,,1.79
DESERT FINESSE TRUFFLES LJEŠNJAK 200g,90825389,FINESSE,0.22 kg,ko,3838900830505,HRANA,2.79,12.68,,,2.79
ČOKOLADA FINESSE TAMNA NARANČA 100g,90356900,FINESSE,0.10 kg,ko,3850334152138,HRANA,1.79,17.9,,,1.79
BRUSCHETTE MIJEŠ POVRĆE 70g MARETTI,04141680,MARETTI,0.07 kg,ko,3800205875307,HRANA,0.95,13.57,,,0.95
BRUSCHETTE RAJČ/MASL/ORIG 70g MARETT,04141679,MARETTI,0.07 kg,ko,3800205875109,HRANA,0.95,13.57,,,0.95
BRUSCHETTE LUK I VRHNJE 70g MARETTI,90324729,MARETTI,0.07 kg,ko,3800205877325,HRANA,0.95,13.57,,,0.95
BRUSCHETTE PIZZA 70g MARETTI,90055491,MARETTI,0.07 kg,ko,3800205871255,HRANA,0.95,13.57,,,0.95
MARGO S MASLACEM 225g,90704243,MARGO,0.23 kg,ko,3856015325419,HRANA,1.79,7.96,,,1.79
MARGARIN MARGO NOVA 225g ZVIJEZDA,90703044,MARGO,0.23 kg,ko,3856015327284,HRANA,1.19,5.29,,,1.19
MARGARIN MARGO NOVA 400g ZVIJEZDA,90703025,MARGO,0.40 kg,ko,3856015327253,HRANA,1.99,4.98,,,1.99
MASLINE ZELENE 390g MARINA,01580198,MARINA,0.39 kg,ko,3859888295063,HRANA,6.69,17.15,,,6.29
MASLINE CRNE 720ML MARINA,01580196,MARINA,0.39 kg,ko,3859888295094,HRANA,6.69,17.15,,,6.29
MASLINE ZELENE 370g MARINA,01580646,MARINA,0.20 kg,ko,3859888295278,HRANA,4.99,24.95,,,5.29
MASLINE CRNE 370g MARINA,01580195,MARINA,0.20 kg,ko,3859888295285,HRANA,4.99,24.95,,,5.29
TIJESTO SEPIATELLE 250 g MARODI,90890026,MARODI,0.25 kg,ko,3859894191144,HRANA,3.99,15.96,,,3.99
TIJESTO SPIRULITELLE 250 g MARODI,90890020,MARODI,0.25 kg,ko,3859894191120,HRANA,3.99,15.96,,,3.99
TIJESTO CHLORELLE 250 g MARODI,90890023,MARODI,0.25 kg,ko,3859894191137,HRANA,3.99,15.96,,,3.99
TIJESTO REZANCI 625g MAXX MARODI,90699173,MARODI,0.63 kg,ko,3859893944321,HRANA,2.99,4.78,,,2.99
TIJESTO RIB KAŠICA JAJ 400g MARODI,04051159,MARODI,0.40 kg,ko,3859888666092,HRANA,2.59,6.48,,,2.59
TJESTENINA SPAGHETTI MARODI 400g,90104245,MARODI,0.40 kg,ko,3859888666399,HRANA,1.89,4.73,,,1.9
TJEST SPAGHETTINI 3 400g MARODI,90599568,MARODI,0.40 kg,ko,3859893944185,HRANA,1.89,4.73,,,1.9
"TIJESTO SLOVA S JAJ I MRK 400g MARODI ",90573794,MARODI,0.40 kg,ko,3859888666757,HRANA,2.69,6.73,,,2.69
TJESTENINA PENNE RIGATE MARODI 400g,90112918,MARODI,0.40 kg,ko,3859888666382,HRANA,1.89,4.73,,,1.9
TIJESTO REZAN USKI DOM JAJ 400g MARO,04057532,MARODI,0.40 kg,ko,3859888666016,HRANA,2.39,5.98,,,2.39
TIJESTO TARANA 400g MARODI,90703284,MARODI,0.40 kg,ko,3859893944260,HRANA,1.89,4.73,,,1.89
TIJESTO REZAN USK MRK JAJ 400g MAROD,04050899,MARODI,0.40 kg,ko,3859888666214,HRANA,2.69,6.73,,,2.69
TJEST ŠKOLJKICE MRK JAJ 400g MARODI,90599564,MARODI,0.40 kg,ko,3859888666740,HRANA,2.69,6.73,,,2.69
TIJESTO ROSSOTELLE 250 g MARODI,90890028,MARODI,0.25 kg,ko,3859894191151,HRANA,3.99,15.96,,,3.99
TIJESTO REZAN VALOV JAJ 400g MAROD,04050898,MARODI,0.40 kg,ko,3859888666221,HRANA,,4.48,1.79,2.59,2.59
TIJESTO KRPICE VELIKE JAJ 400g MAROD,04051160,MARODI,0.40 kg,ko,3859888666283,HRANA,,4.48,1.79,2.59,2.39
TIJESTO SVRDLA 400g MARODI,04057536,MARODI,0.40 kg,ko,3859888666085,HRANA,1.89,4.73,,,1.89
TIJESTO REZAN USK JAJ 400g MARODI,04050900,MARODI,0.40 kg,ko,3859888666009,HRANA,2.59,6.48,,,2.59
TIJESTO KRPICE SREDNJE 400g MARODI,90396556,MARODI,0.40 kg,ko,3859888666047,HRANA,1.89,4.73,,,1.89
TIJESTO RIB KAŠ MRK JAJ 400g MARODI,04051161,MARODI,0.40 kg,ko,3859888666238,HRANA,2.69,6.73,,,2.49
TJEST FETTUCCINE 400 g MARODI,90769990,MARODI,0.40 kg,ko,3859893944369,HRANA,2.99,7.48,,,2.99
TIJESTO REZA ŠIRO JAJA ŠPIN 400g MARODI,90403017,MARODI,0.40 kg,ko,3859888666726,HRANA,2.69,6.73,,,2.49
TIJESTO PUŽIĆI SREDNJI 400g MARODI,04057538,MARODI,0.40 kg,ko,3859888666061,HRANA,1.89,4.73,,,1.89
TIJESTO KRPICE MALE JAJ 400g MARODI,04057534,MARODI,0.40 kg,ko,3859888666030,HRANA,2.59,6.48,,,2.59
TIJESTO REZANCI ŠIR JAJ 400g MARODI,04057533,MARODI,0.40 kg,ko,3859888666023,HRANA,,4.48,1.79,1.79,2.59
DESERT TWIX 50g,90063465,MARS,0.05 kg,ko,5900951313592,HRANA,1.09,21.8,,,1.09
DESERT M&M CRISPY 77 g,90770611,MARS,0.08 kg,ko,5000159562263,HRANA,2.25,29.22,,,2.25
DESERT SNICKERS CLASSIC 50g,90059597,MARS,0.05 kg,ko,5900951311505,HRANA,1.09,21.8,,,1.09
DESERT MILKY WAY 21.5g,04221408,MARS,0.02 kg,ko,5000159550567,HRANA,0.79,36.74,,,0.79
DESERT MARS 3 PACK 3X45 g,90889784,MARS,0.14 kg,ko,5000159561877,HRANA,2.85,21.11,,,2.85
DESERT M&M'S KIKIRIKI 45g,04220013,MARS,0.05 kg,ko,5900951140310,HRANA,1.09,24.22,,,1.09
DESERT M&M CHOCO 45g,04220012,MARS,0.05 kg,ko,5900951140303,HRANA,1.09,24.22,,,1.09
DESERT TWIX 3 PACK 3X50g,90731274,MARS,0.15 kg,ko,5000159559362,HRANA,2.85,19,,,2.85
SLAD SNICKERS X-TRA 66G,90116160,MARS,0.07 kg,ko,5000159460880,HRANA,1.99,30.15,,,1.99
DESERT M&M KIKIRIKI 200g,90059749,MARS,0.20 kg,ko,5900951317910,HRANA,4.49,22.45,,,4.49
DESERT SNICKERS 3 PACK 3X50 g,90731270,MARS,0.15 kg,ko,5000159560061,HRANA,2.85,19,,,2.85
SLAD BOUNTY ICE CREAM 51.6g,90598703,MARS,0.05 kg,ko,5000159483049,HRANA,1.99,38.57,,,1.99
DESERT MARS 51g,90297802,MARS,0.05 kg,ko,5900951311321,HRANA,1.09,21.37,,,1.09
DESERT M&M CRISPY 36 g,90770613,MARS,0.04 kg,ko,5000159561662,HRANA,1.09,30.28,,,1.09
SLAD MARS X-TRA 60G,90116305,MARS,0.06 kg,ko,5000159460866,HRANA,1.99,33.17,,,1.99
