Product,ProductId,Brand,Quantity,Unit,Barcode,Category,Price,UnitPrice,SpecialPrice,BestPrice30,AnchorPrice
CHOCO CHIPS SPECIAL M DARK ČOKO/NAR 100g,90825420,SPECIAL MOMENTS,0.10 kg,ko,3850334428639,HRANA,1.5,15,,,2.99
DŽEM EXTRA SPECIAL M SMOKVA PIMENT 230g,90825417,SPECIAL MOMENTS,0.23 kg,ko,3850334430458,HRANA,1.5,6.52,,,2.99
DŽEM EXTRA SPECIAL M SMOKVA MALINA 230g,90825411,SPECIAL MOMENTS,0.23 kg,ko,3850334430434,HRANA,1.5,6.52,,,2.99
CHOCO CHIPS SPECIAL M MILK ČOKO/LJEŠ 100g,90825397,SPECIAL MOMENTS,0.10 kg,ko,3850334428615,HRANA,1.5,15,,,2.99
PRALINE SPECIAL MOMENTS JAGODA 150 g,90879815,SPECIAL MOMENTS,0.15 kg,ko,3850334436856,HRANA,1.5,10,,,3.99
REGENER ELSEVE COLOR VIV 200ml 1361,06540080,LOREAL ELSEVE,0.20 l,ko,3600523327676,KOZMETIKA,4.59,22.95,,,4.59
MLIJEKO AMBRE SOL NAKON SUNČ SPR200ml,90166362,GARNIER AMBRE SOLAIR,0.20 l,ko,3600540304902,KOZMETIKA,13.19,65.95,,,13.19
SPREJ AMBRE S KIDS SENS SPF50 270ml,90705906,GARNIER AMBRE SOLAIR,0.27 l,ko,3600542522915,KOZMETIKA,,58.26,15.73,22.49,22.49
ULJE SPR AMBRE SOL F30 150ml,90064123,GARNIER AMBRE SOLAIR,0.15 l,ko,3600542452465,KOZMETIKA,,97.87,14.68,20.99,20.99
MLIJEKO AMBRE SOL SPF30 200ml,90064107,GARNIER AMBRE SOLAIR,0.20 l,ko,3600540304520,KOZMETIKA,19.19,95.95,,,19.19
MLIJEKO AMBR SOL 175 ml SPF50,90887214,GARNIER AMBRE SOLAIR,0.08 l,ko,3600542624961,KOZMETIKA,,171.47,12.86,18.39,18.39
MLIJEKO AMBR SOL SPF30 175 ml,90887218,GARNIER AMBRE SOLAIR,0.08 l,ko,3600542624916,KOZMETIKA,,165.87,12.44,17.79,17.79
KOLAČ ČOKO ŠTANGICE 400G KUSTURA,90288186,KUSTURA KOLAČI,0.40 kg,ko,3858890192162,HRANA,3.89,9.73,,,3.89
TJESTENINA OD RIŽE 250g YOUWOK,04163767,YOUWOK,0.25 kg,ko,8717228380174,HRANA,3.05,12.2,,,3.05
UMAK TAJL LJUTA PAPR 250ML YOUWOK,01491661,YOUWOK,0.25 l,ko,8717228380020,HRANA,3.39,13.56,,,3.39
UMAK SLATKI OD PAPRIKE 250ML YOUWOK,01491662,YOUWOK,0.25 l,ko,8717228380051,HRANA,3.59,14.36,,,3.49
MLIJEKO TRAJNO 2.8% 0.5L  VINDIJA,02230426,Z BREGOV,0.50 l,ko,3850108020557,HRANA,1.05,2.1,,,1.05
PROTEINSKI NAPITAK PISTACIO 0.5L VI,90518419,Z BREGOV,0.50 l,ko,3850108023794,HRANA,2.65,5.3,,,2.65
MLIJEKO SVJEŽE Z BREG 21D 3.2/1L PET,90513979,Z BREGOV,1.00 l,ko,3850108011845,HRANA,1.59,1.59,,,1.59
JOGURT Z BREGOV 2.8% 1750gVINDIJA,90513938,Z BREGOV,1.75 kg,ko,3850108037265,HRANA,4.19,2.39,,,4.19
JOGURT Z BREGOV 2.8% 200g VINDIJA,02330053,Z BREGOV,0.20 kg,ko,3850108030020,HRANA,0.49,2.45,,,0.49
KEFIR 3.5% 200g VINDIJA,02330941,Z BREGOV,0.20 kg,ko,3850108030525,HRANA,0.79,3.95,,,0.79
VRHNJE KISELO DOMAĆE ZB 25% 300g,02334090,Z BREGOV,0.30 kg,ko,3850108036480,HRANA,2.05,6.83,,,1.95
PROTEINSKI NAPITAK VANILIJA 0.5L VI,90513945,Z BREGOV,0.50 l,ko,3850108023701,HRANA,2.65,5.3,,,2.65
MLIJEKO ČOKOLADNO 'ZB 200ML VINDIJA,02230108,Z BREGOV,0.20 l,ko,3850108023077,HRANA,1.05,5.25,,,1.05
SIR SVJ POLUMASNI 500g Z'BREGOV,02390821,Z BREGOV,0.50 kg,ko,3850108058352,HRANA,2.49,4.98,,,2.49
MLIJ NAP POPY SHAKE VAN 200ml VIND,90363584,Z BREGOV,0.20 l,ko,3850108035421,HRANA,1.19,5.95,,,1.19
MLIJEKO ČOKOLADNO 'ZB 1L VINDIJA,02230085,Z BREGOV,1.00 l,ko,3850108022988,HRANA,2.49,2.49,,,2.49
JOGURT 3.2% ČVRSTI ZB 180g VINDIJA,90669614,Z BREGOV,0.18 kg,ko,3850108037289,HRANA,0.44,2.44,,,0.44
MLIJEKO KISELO 3.2% 400g VINDIJA,02330097,Z BREGOV,0.40 kg,ko,3850108031683,HRANA,1.35,3.38,,,1.35
PROTEINSKI NAPITAK ČOK/BAN 0.5L VIN,90513941,Z BREGOV,0.50 l,ko,3850108023718,HRANA,2.65,5.3,,,2.65
JOG ČVRSTI 3.2% MM 900g VINDIJA,02334675,Z BREGOV,0.90 kg,ko,3850108030174,HRANA,2.49,2.77,,,2.49
VRHNJE ZA ŠLAG 36% 0.5L VINDIJA,02330736,Z BREGOV,0.50 l,ko,3850108033663,HRANA,4.49,8.98,,,4.19
VRHNJE KISELO ZB 20%MM 200g VINDIJA,02330189,Z BREGOV,0.20 kg,ko,3850108033106,HRANA,1.35,6.75,,,1.25
MLIJEKO TRAJNO 2.8% 200ML VINDIJA,02230421,Z BREGOV,0.20 l,ko,3850108020052,HRANA,0.67,3.35,,,0.67
MLIJEKO TRAJNO KOZJE 2.8% 1L S ČEPOM,02340206,Z BREGOV,1.00 l,ko,3850108026108,HRANA,2.49,2.49,,,2.49
JOGURT VOĆNI MIX 400g Z BREGOV,90719997,Z BREGOV,0.40 kg,ko,3850108037975,HRANA,1.55,3.88,,,1.55
MLIJEKO UHT 0.9% MM 1L TE,90381451,Z BREGOV,1.00 l,ko,3850108021592,HRANA,1.59,1.59,,,1.59
MLIJEKO BEZ LAKTOZE 2.8% 0.2L VINDIJA,90361910,Z BREGOV,0.20 l,ko,3850108023589,HRANA,0.59,2.95,,,0.59
JOGURT 2.8%MM 500G  PET VINDIJA,90513984,Z BREGOV,0.50 kg,ko,3850108037371,HRANA,1.65,3.3,,,1.59
MLIJEKO SVJEŽE 3.2% Z BRE PET 1L VIN,90513932,Z BREGOV,1.00 l,ko,3850108011814,HRANA,1.49,1.49,,,1.49
KEFIR 3.5% 400g VINDIJA,02330100,Z BREGOV,0.40 kg,ko,3850108030518,HRANA,1.35,3.38,,,1.35
DESERT EUFORIJA VANILIJA MIX 150g,90724894,Z BREGOV,0.15 kg,ko,3850108037609,HRANA,0.99,6.6,,,0.99
SIR NAM CLASSIC 200g VINDIJA,02390868,Z BREGOV,0.20 kg,ko,3850108059076,HRANA,2.05,10.25,,,2.05
KEFIR 3.5%MM 1000G VINDIJA,90513935,Z BREGOV,1.00 kg,ko,3850108037531,HRANA,,2.09,2.09,2.09,2.65
SIR NAM MIX 200g VINDIJA,02390867,Z BREGOV,0.20 kg,ko,3850108059069,HRANA,2.05,10.25,,,2.05
DESERT EUFORIJA CRISPY 150g VINDIJA,02334091,Z BREGOV,0.15 kg,ko,3850108037654,HRANA,0.99,6.6,,,0.99
SIR POLUTV TILZIT 45% VINDIJA,02053677,Z BREGOV,1.00 kg,kg,3850108053906,HRANA,13.59,13.59,,,13.59
SIR POLUTV VARAŽDINEC 45% VINDIJA,02051594,Z BREGOV,1.00 kg,kg,3850108055207,HRANA,12.99,12.99,,,12.99
MLIJEKO TRAJNO 2.8% 6X1L VINDIJA,90405484,Z BREGOV,6.00 l,ko,3850108020922,HRANA,6.12,1.02,,,6.12
MLIJEKO BEZ LAKTOZE 1L VINDIJA,90185048,Z BREGOV,1.00 l,ko,3850108023572,HRANA,2.05,2.05,,,2.05
VRHNJE ZA KUHANJE 200ml SLIM VINDIJA,02331033,Z BREGOV,0.20 l,ko,3850108033588,HRANA,1.55,7.75,,,1.39
JOGURT VOĆ MIX 150g ČAŠA VINDIJA,90229164,Z BREGOV,0.15 kg,ko,3850108037760,HRANA,,3.27,0.49,0.49,0.67
DESERT EUFORIJA MIX 150g VINDIJA,02324207,Z BREGOV,0.15 kg,ko,3850108037630,HRANA,0.99,6.6,,,0.99
MLIJEKO TR 2.8%MM 2L ČEP VINDIJA,02233994,Z BREGOV,2.00 l,ko,3850108020656,HRANA,2.04,1.02,,,2.04
JOGURT LIGHT 0.9% 1KG PET VINDIJA,90513948,Z BREGOV,1.00 kg,ko,3850108037395,HRANA,2.55,2.55,,,2.55
MLIJEKO SVJEŽE 3.2% 1.75L PET VINDIJ,90513887,Z BREGOV,1.75 l,ko,3850108011760,HRANA,2.55,1.46,,,2.55
KEČAP KIDS 500g ZVIJEZDA,90571651,ZVIJEZDA,0.50 kg,ko,3856015323200,HRANA,2.15,4.3,,,1.49
OCAT ALKOHOLNI 1L ZVIJEZDA,03120031,ZVIJEZDA,1.00 l,ko,3858882210928,HRANA,1.19,1.19,,,0.99
MAJONEZA TUBA 165g ZVIJEZDA,02200099,ZVIJEZDA,0.17 kg,ko,3858882210263,HRANA,2.39,14.48,,,2.39
KUKURUZ ŠEĆERAC 285g ZVIJEZDA,01550503,ZVIJEZDA,0.29 kg,ko,3858882217071,HRANA,,4.88,1.39,1.39,1.85
KEČAP LJUTI 500g ZVIJEZDA,01490073,ZVIJEZDA,0.50 kg,ko,3858882210898,HRANA,2.15,4.3,,,1.49
ULJE SUNCOKRET 1L PET ZVIJEZDA,03220230,ZVIJEZDA,1.00 l,ko,3858882210010,HRANA,,1.59,1.59,1.59,1.69
OCAT BALZAMSKI 0.5L ZVIJEZDA,03120092,ZVIJEZDA,0.50 l,ko,3858882214063,HRANA,3.69,7.38,,,3.69
MAJONEZA DELIKATES 400g ZVIJEZDA,02202089,ZVIJEZDA,0.40 kg,ko,3858882219020,HRANA,4.19,10.48,,,4.19
MASLINE CRNE 400g ZVIJEZDA,01580199,ZVIJEZDA,0.40 kg,ko,3858882213707,HRANA,4.79,11.98,,,4.79
UMAK BBQ BLAGI 300G+AJV LJUT 350g GR,90920524,ZVIJEZDA,0.30 kg,ko,3856015332905,HRANA,1.99,6.63,,,1.99
ULJE SUNCOKRET 1.2 L ZVIJEZDA,90204462,ZVIJEZDA,1.20 l,ko,3856015313249,HRANA,1.99,1.66,,,1.85
MAJONEZA LAGANA PVC 95g   ZVIJEZDA,02200075,ZVIJEZDA,0.10 kg,ko,3858882210324,HRANA,,8.95,0.85,0.85,0.85
MASLINE ZELENE OTKOŠ 165g ZVIJEZDA,01580214,ZVIJEZDA,0.17 kg,ko,3858882213769,HRANA,3.29,19.94,,,3.29
MASLINE ZELENE 200g ZVIJEZDA,01580212,ZVIJEZDA,0.20 kg,ko,3858882213745,HRANA,2.85,14.25,,,2.85
PRŠUT NARESCI 500G DOBRO,90392754,ŽITO,0.50 kg,ko,3850133800780,HRANA,17.65,35.3,,,17.65
KREKER VIC SLANI 150g KRAŠ,90599120,VIC,0.15 kg,ko,3850102522040,HRANA,1.35,9,,,1.35
VODKA VIGOR ORIGINAL 1L,90365094,VIGOR,1.00 l,ko,3850112142993,PIĆE,12.59,12.59,,,12.59
VODKA VIGOR 0.10L BADEL 1862,03070916,VIGOR,0.10 l,ko,3850112142283,PIĆE,1.75,17.5,,,1.75
VODKA VIGOR ORIGINAL 0.7L,90365090,VIGOR,0.70 l,ko,3850112142115,PIĆE,,10.84,7.59,7.59,9.39
VILEDA 1.2. SPRAY MAX  MOP,90649163,VILEDA,1.00 ko,ko,4023103199200,PROIZVODI ZA KUĆANSTVO,24.99,24.99,,,24.99
RUKAVICE VILEDA MULTI LATEX 10/1 S/M,90325475,VILEDA,1.00 ko,ko,4023103093072,PROIZVODI ZA KUĆANSTVO,4.69,4.69,,,4.69
RUKAVICE VILEDA EXTRA SENSATION M,90570121,VILEDA,1.00 ko,ko,4023103073937,PROIZVODI ZA KUĆANSTVO,4.19,4.19,,,4.19
SPUŽVA GLITZI CRYST 3/1 1031,05354939,VILEDA,3.00 ko,ko,3838447000331,PROIZVODI ZA KUĆANSTVO,4.19,1.4,,,4.19
SUPER MOČO VILEDA RESE  4352,05354997,VILEDA,1.00 ko,ko,4023103072213,PROIZVODI ZA KUĆANSTVO,9.79,9.79,,,9.79
RUKAVICE VILEDA EXTRA SENSATION L,90570108,VILEDA,1.00 ko,ko,4023103073944,PROIZVODI ZA KUĆANSTVO,4.19,4.19,,,4.19
SPUŽVA VILEDA ABRAZI ANTIBA UF 3/1,90706275,VILEDA,3.00 ko,ko,4023103239500,PROIZVODI ZA KUĆANSTVO,5.15,1.72,,,5.15
BRISAČ PODA PLOSNATI ACTIVE MAX MOP,05512792,VILEDA,1.00 ko,ko,8001940006642,PROIZVODI ZA KUĆANSTVO,28.49,28.49,,,28.49
KRPA VILEDA MICROFIBRE UF 3/1,90706273,VILEDA,3.00 ko,ko,4023103229273,PROIZVODI ZA KUĆANSTVO,6.69,2.23,,,6.69
SUPER MOČO VILEDA RESE S DRŠKOM 3D,05510049,VILEDA,1.00 ko,ko,4023103072206,PROIZVODI ZA KUĆANSTVO,16.39,16.39,,,16.39
LOPATICA METLICA VILEDA PREMIUM,90824672,VILEDA,1.00 ko,ko,4023103172326,PROIZVODI ZA KUĆANSTVO,10.39,10.39,,,10.39
MOČO VILEDA MICROFIBRE ECO RESE REFIL,90382691,VILEDA,1.00 ko,ko,4023103218550,PROIZVODI ZA KUĆANSTVO,,11.18,11.18,13.99,11.18
NAVLAKA VILEDA ACTIVE MAX MOP  0049,05512793,VILEDA,1.00 ko,ko,8001940006659,PROIZVODI ZA KUĆANSTVO,14.39,14.39,,,14.39
MOČO VILEDA MICROFIBRE ECO RESE S DRŠKOM,90382685,VILEDA,1.00 ko,ko,4023103198401,PROIZVODI ZA KUĆANSTVO,,16.48,16.48,20.49,16.48
KANTA S CJED VILEDA SUPER MOČO  5111,05354984,VILEDA,1.00 ko,ko,4003790105111,PROIZVODI ZA KUĆANSTVO,20.99,20.99,,,20.99
KRPA VILEDA VIŠENAM MICROFIB COL 2/1,90864737,VILEDA,2.00 ko,ko,4023103168565,PROIZVODI ZA KUĆANSTVO,4.99,2.5,,,4.99
SPUŽVA VILEDA GLITZI PLUS 3/1,90573993,VILEDA,3.00 ko,ko,4003790001444,PROIZVODI ZA KUĆANSTVO,3.79,1.26,,,3.79
KRPA SPUŽVA VILEDA 8+2,90364710,VILEDA,10.00 ko,ko,3838447000195,PROIZVODI ZA KUĆANSTVO,9.29,0.93,,,9.29
ČISTAČ POS VILEDA PURAC COL 4/1,90303213,VILEDA,4.00 ko,ko,4023103208049,PROIZVODI ZA KUĆANSTVO,3.59,0.9,,,3.59
KRPA ZA POD TALENT EXTRA SOFT,05355145,VILEDA,1.00 ko,ko,4003790000126,PROIZVODI ZA KUĆANSTVO,4.99,4.99,,,4.99
SPUŽVA PURACT ISPIR 2/1 3943,05350096,VILEDA,2.00 ko,ko,4023103083943,PROIZVODI ZA KUĆANSTVO,3.19,1.6,,,3.19
KRPA SPUŽV VILEDA 3/1   1030,05350092,VILEDA,3.00 ko,ko,3838447000072,PROIZVODI ZA KUĆANSTVO,3.99,1.33,,,3.99
METLA SOB VILEDA UNIV S DRŠKOM,90427851,VILEDA,1.00 ko,ko,4023103178212,PROIZVODI ZA KUĆANSTVO,13.99,13.99,,,13.99
SPUŽVICA INOX VILEDA GLITZI 2/1,90082123,VILEDA,1.00 ko,ko,4023103172036,PROIZVODI ZA KUĆANSTVO,4.59,4.59,,,4.59
KRPA NAVLAKA ZA BRISAČ VILEDA ULTRA,90106797,VILEDA,1.00 ko,ko,4023103201262,PROIZVODI ZA KUĆANSTVO,20.49,20.49,,,20.49
SPIRALA INOX ZA RIBANJE 2+1,90488327,VILEDA,1.00 ko,ko,4023103210370,PROIZVODI ZA KUĆANSTVO,3.69,3.69,,,3.69
VILEDA EASY W&C TURBO MOP REFIL 2U1,90275870,VILEDA,1.00 ko,ko,4023103195189,PROIZVODI ZA KUĆANSTVO,17.79,17.79,,,17.79
METLA SOB VILEDA 2U1 DUACT DRŠ  5755,05512815,VILEDA,1.00 ko,ko,4023103095755,PROIZVODI ZA KUĆANSTVO,24.99,24.99,,,24.99
SPUŽV GLITZI MEDIUM 3/1 1234,05350106,VILEDA,3.00 ko,ko,3838447000799,PROIZVODI ZA KUĆANSTVO,4.19,1.4,,,4.19
KRPA VILEDA VIŠENAMJ ACTIFIBRE 1/1,90706262,VILEDA,1.00 ko,ko,4023103240834,PROIZVODI ZA KUĆANSTVO,4.39,4.39,,,4.39
PUDING PROTEIN ČOK 180g VINDIJA,90389420,VINDIJA,0.18 kg,ko,3850108040913,HRANA,1.35,7.5,,,1.35
PUDING PROTEIN VAN 180g VINDIJA,90389423,VINDIJA,0.18 kg,ko,3850108040906,HRANA,1.35,7.5,,,1.35
PUDING MLIJEČ ČOKOL 125g ČAŠA VIND,02320209,VINDIJA,0.13 kg,ko,38500039,HRANA,0.65,5.2,,,0.65
PUDING MLIJE VANIL ČAŠA 125g VINDI,02320199,VINDIJA,0.13 kg,ko,38500022,HRANA,0.65,5.2,,,0.65
PUDING PROTEIN KARAMELA 180g VINDIJA,90707824,VINDIJA,0.18 kg,ko,3850108040890,HRANA,1.35,7.5,,,1.35
PUREĆI BATAK PODLOŽAK VINDIJA,02450381,VINDON,1.00 kg,kg,3850339404003,HRANA,4.89,4.89,,,4.89
PUREĆE MLJEVENO MESO 700g,90699043,VINDON,0.70 kg,ko,3850339413081,HRANA,4.49,6.41,,,4.49
PURETINA BOŽIĆNA RASJEK SVJ VINDIJA,02451440,VINDON,1.00 kg,kg,3850339408032,HRANA,9.29,9.29,,,9.29
PUREĆI ODRESCI OD FILEA PRSA 400g VINDIJA,90334866,VINDON,0.40 kg,ko,3850339402139,HRANA,6.59,16.48,,,6.59
PUREĆI FILE PRSIJU MINI PAK VINDIJA,02451396,VINDON,1.00 kg,kg,3850339402504,HRANA,13.27,13.27,,,13.27
BOŽIĆNA PURETINA SVJ -POLOVICA VINDIJA,90054102,VINDON,1.00 kg,kg,3850339407073,HRANA,6.99,6.99,,,6.99
PUREĆE MLJEVENO MESO 500g VINDIJA,02451416,VINDON,0.50 kg,ko,3850339413043,HRANA,5.69,11.38,,,5.69
PURICA SVJ VINDON,02440051,VINDON,1.00 kg,kg,3850339407004,HRANA,6.99,6.99,,,6.99
PUREĆA POSEBNA 1000g VINDIJA,02044207,VINDON,1.00 kg,kg,3850159128349,HRANA,3.98,3.98,,,3.98
ŠUNKA PUREĆA DELUXE NAR 100g VINDON,90147208,VINDON,0.10 kg,ko,3850159128813,HRANA,2.69,26.9,,,2.69
PUREĆI FILE OD PRSA 475g,90745156,VINDON,0.48 kg,ko,3850339402665,HRANA,,12.4,5.89,6.79,6.79
PUR MARINIRANI RAŽNJIĆI 470g PIKANT VINDIJA,90331285,VINDON,0.47 kg,ko,3850339489086,HRANA,8.19,17.43,,,6.99
RAŽNJIĆI PUREĆI S PAPRIKOM 470g SVJ,02455512,VINDON,0.47 kg,ko,3850339419083,HRANA,8.19,17.43,,,6.99
PUREĆI ŠIŠ ĆEVAPI 330g,90377973,VINDON,0.33 kg,ko,3850339419021,HRANA,5.09,15.42,,,5.09
"PUR.PLJESKAVICE SA SIROM 200 g SVJ VINDIJA ",90543187,VINDON,0.20 kg,ko,3850339419120,HRANA,3.09,15.45,,,3.09
ĆEVAPČICI PUREĆI 532g VINDIJA,90121885,VINDON,0.53 kg,ko,3850339419090,HRANA,,9.19,4.89,4.89,4.99
PUREĆI FILE OD PRSA 750g,90345139,VINDON,0.75 kg,ko,3850339402597,HRANA,11.5,15.33,,,11.5
PARIZER PUREĆI 500g VINDON,02044227,VINDON,0.50 kg,ko,3850159128561,HRANA,1.99,3.98,,,1.99
POSEBNA PUREĆA 500g VINDIJA,02044187,VINDON,0.50 kg,ko,3850159128332,HRANA,1.99,3.98,,,1.99
PUREĆE PLJES CLASSIC 200g SVJ VINDIJ,02455497,VINDON,0.20 kg,ko,3850339419137,HRANA,3.09,15.45,,,3.09
ŠUNKA PUREĆA DE LUX VINDIJA,02034435,VINDON,1.00 kg,kg,3850159128417,HRANA,19.79,19.79,,,19.79
RAKIJA TRAVARICA 0.1L VINOPLOD,03061172,VINOPLOD,0.10 l,ko,3859890650119,PIĆE,1.85,18.5,,,1.85
"RAKIJA LOZA VINOPLOD 1L ",90484925,VINOPLOD,1.00 l,ko,3858892460405,PIĆE,14.59,14.59,,,14.59
RAKIJA TRAVARICA 1L 38% VINOPLOD,03060017,VINOPLOD,1.00 l,ko,3859888129849,PIĆE,,11.99,11.99,11.99,14.59
TP VIOLETA BRESKVA 10/1 3SL,90060934,VIOLETA,10.00 ko,ko,3859892288600,TOALETNE POTREPŠTINE,2.99,0.3,,,2.99
STAKLO VIOLETA FRESH 750ml,90290673,VIOLETA,0.75 l,ko,3870128012806,SREDSTVA ZA ČIŠĆENJE,2.29,3.05,,,2.29
OM VIOLETA DOUBLE CARE 900ml,90344328,VIOLETA,0.90 l,ko,3870128017382,SREDSTVA ZA ČIŠĆENJE,,2.21,1.99,2.79,2.79
ŠAMPON I KUPKA 2U1 VIOLETA 400ml,90618010,VIOLETA,0.40 l,ko,3870128030954,KOZMETIKA,5.59,13.98,,,5.59
DET OSJ VIOLETA COLOR 2X2.7 L,90890410,VIOLETA,5.40 l,ko,3870128040434,SREDSTVA ZA ČIŠĆENJE,7.99,1.48,,,7.99
DET OSJ VIOLETA BLACK 2X2.7 L,90890412,VIOLETA,5.40 l,ko,3870128040410,SREDSTVA ZA ČIŠĆENJE,7.99,1.48,,,7.99
RUČNIK VIOLETA XXL 2/1 3SL,05081015,VIOLETA,2.00 ko,ko,3859892288136,PROIZVODI ZA KUĆANSTVO,,1.15,2.29,3.32,3.32
TP VIOLETA PURE&STRONG 10/1 3SL,90188389,VIOLETA,10.00 ko,ko,3859892288761,TOALETNE POTREPŠTINE,2.99,0.3,,,2.99
OM VIOLETA LAGOON 900ml,90493223,VIOLETA,0.90 l,ko,3870128025998,SREDSTVA ZA ČIŠĆENJE,,2.21,1.99,2.79,2.79
TP VIOLETA KAMILICA 16/1 3SL,90308094,VIOLETA,16.00 ko,ko,3859892288686,TOALETNE POTREPŠTINE,,0.22,3.49,5.19,5.19
TP VLAŽNI VIOLETA NEVEN 60/1,05081541,VIOLETA,59.99 ko,ko,3870128001664,TOALETNE POTREPŠTINE,2.39,0.04,,,2.39
TP VIOLETA COTTON 16/1 3SL,05081013,VIOLETA,16.00 ko,ko,3859892288075,TOALETNE POTREPŠTINE,6.9,0.43,,,6.9
HIG UL VIOLETA COTTON SUPER+ 40/1,90814869,VIOLETA,40.00 ko,ko,3870128018372,TOALETNE POTREPŠTINE,3.69,0.09,,,3.69
RUPČIĆI PAP VIOLETA CLASSIC SOFT 3SL 10/1,05089927,VIOLETA,10.00 ko,ko,3870128000070,TOALETNE POTREPŠTINE,2.09,0.21,,,2.09
OM VIOLETA ORIGINAL 900ml,90488227,VIOLETA,0.90 l,ko,3870128025967,SREDSTVA ZA ČIŠĆENJE,,2.21,1.99,2.79,2.79
VL MARAMICE VIOLETA SOFT LOSION 72/1,90058715,VIOLETA,72.05 ko,ko,3870128000957,TOALETNE POTREPŠTINE,2.25,0.03,,,2.25
RUČNIK VIOLETA CHEESE-LEMON XXL 2/1 2SL,90078487,VIOLETA,2.00 ko,ko,3859892288624,PROIZVODI ZA KUĆANSTVO,2.65,1.33,,,2.65
SALVETE VIOLETA 38X38 2SL BIJELE 25/1,90053686,VIOLETA,25.00 ko,ko,3870128001169,PROIZVODI ZA KUĆANSTVO,1.65,0.07,,,1.65
VL MAR VIOL SENS BAD DUO 2X56/1,90078683,VIOLETA,112.11 ko,ko,3870128007284,TOALETNE POTREPŠTINE,3.79,0.03,,,3.79
SALVETE VIOLETA 38X38 2SL BEŽ 25/1,05081567,VIOLETA,25.00 ko,ko,3870128001183,PROIZVODI ZA KUĆANSTVO,1.65,0.07,,,1.65
TP VLAŽNI DJ VIOLETA 60/1,05081012,VIOLETA,59.99 ko,ko,3870128007833,TOALETNE POTREPŠTINE,2.39,0.04,,,2.39
VL MAR VIOLETA BADEM 4-PACK 4X56,90364561,VIOLETA,4.00 ko,ko,3870128008182,TOALETNE POTREPŠTINE,5.59,1.4,,,5.59
SLAD PLAZMA CREAM KORNET 120ml LEDO,90704254,LEDO,0.12 l,ko,3850116056777,HRANA,,13.17,1.58,2,1.58
GRAŠAK-MRKVA 400g LEDO,90668439,LEDO,0.40 kg,ko,3850116053370,HRANA,2.05,5.13,,,2.05
BROKULA 400g LEDO,90668485,LEDO,0.40 kg,ko,3850116053103,HRANA,2.55,6.38,,,2.55
OSLIĆ BEZ GLAVE 400g HUBSI LEDO,90607785,LEDO,0.40 kg,ko,3850116048659,HRANA,3.89,9.73,,,3.89
OSLIĆ FILET 800g LEDO,90607802,LEDO,0.80 kg,ko,3850116048628,HRANA,,10.78,8.62,10.79,10.79
CRVENI BODEČNJAK BEZ GLAVE 525g LEDO,02198615,LEDO,0.53 kg,ko,3850116878478,HRANA,,12.46,6.54,8.19,8.19
SLAD KONTIKI MANGO 75 ml LEDO,90885986,LEDO,0.08 l,ko,3850116066424,HRANA,0.99,13.2,,,0.99
SLAD BANANKO ŠTAPIĆ 85ml LEDO,90704292,LEDO,0.09 l,ko,3850116057101,HRANA,1.49,17.52,,,1.49
SLAD LEDO KORNET VANILIJA 120ML,02350169,LEDO,0.12 l,ko,3850116037820,HRANA,1.79,14.92,,,1.79
SLAD LEDO KORNET ČOKOLADA 120ML,02350172,LEDO,0.12 l,ko,3850116037790,HRANA,1.79,14.92,,,1.79
SLAD LINO LADA 90ml LEDO,90360675,LEDO,0.09 l,ko,3850116007328,HRANA,1.99,22.11,,,1.99
SLAD LEDO PLAZMA CHEESECAKE 100 ml,90764895,LEDO,0.10 l,ko,3850116064260,HRANA,2,20,,,2
SLAD KONTIKI 70ML LEDO,02351276,LEDO,0.07 l,ko,3850116066363,HRANA,0.99,14.14,,,0.99
VALJUŠCI 500g LEDO,02370042,LEDO,0.50 kg,ko,3850116535890,HRANA,3.09,6.18,,,3.09
LEDOLETTA ABC SIR 450g LEDO,90422936,LEDO,0.45 kg,ko,3850116036687,HRANA,3.58,7.95,,,3.58
ŠPINAT 400g LEDO,90668483,LEDO,0.40 kg,ko,3850116053257,HRANA,2.05,5.13,,,2.05
MJEŠAVINA KINESKA 400g LEDO,90668479,LEDO,0.40 kg,ko,3850116053400,HRANA,,7.2,2.88,3.59,3.59
SAVIJAČA S VANIL I ŠUM VOĆEM 500g LE,02373890,LEDO,0.50 kg,ko,3850116888972,HRANA,4.09,8.18,,,4.09
SAVIJAČA VAN ČOK NOUG 450g LEDO,90422949,LEDO,0.45 kg,ko,3850116036656,HRANA,,7.28,3.28,4.09,4.09
SLAD KING DESIRE 100 ml ŠTAPIĆ,90885978,LEDO,0.10 l,ko,3850116066219,HRANA,2.79,27.9,,,2.79
MJEŠAVINA MEKSIČKA 400g LEDO,90668458,LEDO,0.40 kg,ko,3850116053431,HRANA,3.59,8.98,,,3.59
OSLIĆ FILET 400g LEDO,90607800,LEDO,0.40 kg,ko,3850116048598,HRANA,3.83,9.58,,,3.83
MAHUNA ŽUTA XXL 700g LEDO,90706762,LEDO,0.70 kg,ko,3850116058658,HRANA,2.49,3.56,,,2.49
SLAD SILK MILK SENDVIČ 129 ml LEDO,90885992,LEDO,0.13 l,ko,3850116065915,HRANA,1.99,15.43,,,1.99
SLAD LEDO BANANKO 3x85 ml,90764718,LEDO,0.26 l,ko,3850116064147,HRANA,3.99,15.65,,,3.99
